id,titulo,tipo_imovel,url,preco,moeda,condominio,area_m2,quartos,banheiros,vagas,bairro,rua,cidade,estado,pais,aceita_pets,comodidades,fotos_urls,descricao_completa
2900855395,"Apartamento para comprar com 125 m², 3 quartos, 5 banheiros, 2 vagas em  Setor Marista, Goiânia",Apartment,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-go-125m2-id-2900855395/,1499999.0,BRL,999.0,125,3.0,5.0,2.0,Setor Marista,Rua 1124,Goiânia,GO,BR,True,"Gym, Coworking, Party Hall, Concierge 24h, Bicycles Place, Sauna, Electronic Gate, Cinema, Closet, Disabled Access, Gourmet Balcony, Gourmet Space, American Kitchen, Furnished, Air Conditioning, Elevator, Garden, Barbecue Grill, Gated Community, Pool, Playground, Spa, Pets Allowed, Games Room","https://resizedimgs.zapimoveis.com.br/img/vr-listing/28b405c7a0bdc6bf807cd2e8e7348b6e/apartamento-com-3-quartos-a-venda-125m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297, https://resizedimgs.zapimoveis.com.br/img/vr-listing/36f2f0718a2d70fba3a8cbdbd68a996e/apartamento-com-3-quartos-a-venda-125m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/2c64b3f7d8238abc8cc79628931d6056/apartamento-com-3-quartos-a-venda-125m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/571649e2feb6259eaad7a20d390f1a23/apartamento-com-3-quartos-a-venda-125m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/6024c3870b945a61e8551c6fae44f2fe/apartamento-com-3-quartos-a-venda-125m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297&seo=false","Apartamento de Alto Padrão à Venda | Cena Marista by Brasal | Setor Marista | 125 m² | Vista Definitiva para o Parque Areião

Descubra um apartamento exclusivo no Cena Marista, um dos empreendimentos mais desejados da Brasal, localizado no coração do Setor Marista. Situado no 30º andar, com posição nascente e uma vista permanente para o Parque Areião e o Estádio da Serrinha, este imóvel une sofisticação, tecnologia e conforto em cada detalhe.

Com 125 m² de área privativa, o apartamento foi completamente personalizado com acabamentos de alto padrão, marcenaria planejada e um projeto de interiores contemporâneo, oferecendo uma experiência única para quem busca exclusividade e praticidade.

O acesso é feito por elevador privativo, que leva a um elegante hall exclusivo com armários planejados. A porta principal conta com fechadura eletrônica, proporcionando mais segurança e comodidade. O lavabo impressiona pelo acabamento refinado, com cuba esculpida em mármore e marcenaria sob medida.

A área íntima dispõe de três suítes plenas, todas equipadas com ar-condicionado, cortinas e esquadrias com venezianas integradas. A suíte master possui um amplo closet, enquanto os demais ambientes foram cuidadosamente planejados para funcionar como escritório, quarto de hóspedes e quarto infantil, atendendo perfeitamente às necessidades da família.

A área social é um dos grandes destaques do imóvel. A sala ampliada para dois ambientes integra-se harmoniosamente à cozinha, criando um espaço moderno, aconchegante e ideal para receber convidados. A ampla varanda, fechada com cortina de vidro, proporciona uma vista espetacular e permanente da cidade.

A cozinha foi projetada para quem valoriza funcionalidade e elegância, com bancadas em granito São Gabriel, balcão de integração e excelente aproveitamento dos espaços. A área de serviço também é ampla e conta com bancada estendida no mesmo acabamento.

Todo o apartamento recebeu um projeto completo de iluminação, com perfis de LED e luminárias cuidadosamente distribuídas para valorizar cada ambiente. A marcenaria planejada está presente em praticamente todo o imóvel, seguindo uma paleta de cores neutras e atemporais que reforça a sofisticação dos ambientes.

A tecnologia também é um diferencial: sala, cozinha e suíte master contam com automação integrada à Alexa, proporcionando mais conforto e praticidade no dia a dia. Além disso, todos os ambientes são climatizados, os banheiros possuem nichos e boxes instalados, e tanto a porta social quanto a de serviço contam com fechaduras eletrônicas.

Para completar, o imóvel oferece churrasqueira a gás, duas vagas de garagem no térreo, estrategicamente posicionadas ao lado do elevador social, além de escaninho privativo.

O apartamento será vendido mobiliado e decorado, com móveis planejados, mobiliário e eletrodomésticos de alto padrão, estando pronto para morar, ideal para quem deseja entrar apenas com as malas.

Apartamento, 3 suites, Sol da Manha, Cena Marista, ao lado da Ric"
2893689177,"Apartamento para comprar com 87 m², 3 quartos, 2 banheiros, 2 vagas em  Setor Marista, Goiânia",Apartment,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-bueno-goiania-go-87m2-id-2893689177/,790000.0,BRL,650.0,87,3.0,2.0,2.0,Setor Marista,Rua 1123,Goiânia,GO,BR,True,"Garden, Pets Allowed, Laundry, Concierge 24h, Gourmet Balcony, Kitchen Cabinets, Gated Community, Porcelain, Internet Access, Electronic Gate, Bedroom Wardrobe, Closet, Pool, Party Hall, Elevator, Games Room, Disabled Access, Playground, American Kitchen, Air Conditioning, Bicycles Place, Sports Court, Gym, Builtin Wardrobe, Large Kitchen, Service Area, Bathroom Cabinets, Gourmet Space, Furnished, Barbecue Grill","https://resizedimgs.zapimoveis.com.br/img/vr-listing/f384cf2e811344fef66bb2a21b107b59/apartamento-com-3-quartos-a-venda-87m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297, https://resizedimgs.zapimoveis.com.br/img/vr-listing/5db73bb1d82ef37fce804f797342410b/apartamento-com-3-quartos-a-venda-87m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/4dd67780707a0cc327276611f2eb0f08/apartamento-com-3-quartos-a-venda-87m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/8146a785f470e0d09a6f65b38bf0ae6e/apartamento-com-3-quartos-a-venda-87m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/79f711e5b13ec05193d6018725502353/apartamento-com-3-quartos-a-venda-87m-no-setor-marista-goiania.webp?action=fit-in&dimension=614x297&seo=false","APARTAMENTO 3 QUARTOS COM VISTA DEFINITIVA PARA O PARQUE AREIÃO NO SETOR MARISTA

Apartamento à venda no Inspirare SPA Residence, no Setor Marista, em Goiânia, ideal para quem busca conforto, localização nobre, lazer completo e uma das vistas mais desejadas da cidade.

Localizado em andar alto, o imóvel possui vista definitiva para o Parque Areião, proporcionando uma experiência de moradia diferenciada, com excelente iluminação natural, ventilação e contato visual permanente com uma das áreas verdes mais valorizadas de Goiânia.

Com 87 m² de área privativa, o apartamento possui planta inteligente e bem distribuída, com 3 quartos, sendo 1 suíte com closet, sala ampla para 2 ambientes, cozinha integrada, varanda gourmet espaçosa e 2 vagas de garagem.

O imóvel conta com marcenaria planejada em todos os ambientes, incluindo cozinha, banheiros, quartos e sala. Será entregue sem mobília solta, permanecendo os móveis planejados e itens fixos, ideal para quem deseja personalizar a decoração com seu próprio estilo.

O Apartamento
Apartamento no Inspirare SPA Residence
Localização: Setor Marista — Goiânia/GO
87 m² de área privativa
3 quartos, sendo 1 suíte com closet
Sala ampla para 2 ambientes
Cozinha integrada
Varanda gourmet espaçosa
Vista definitiva para o Parque Areião
Andar alto
Marcenaria planejada na cozinha
Armários planejados nos quartos
Armários nos banheiros
Marcenaria na sala
2 vagas de garagem
Entregue sem mobília solta, permanecendo planejados e itens fixos
Condomínio Inspirare SPA Residence

O condomínio oferece uma estrutura completa de lazer, segurança e bem-estar, com ambientes pensados para toda a família.

Piscina adulto
Piscina infantil
Deck molhado
SPA
Sauna
Academia equipada
Salão de festas
Espaço gourmet climatizado
Playground
Áreas de convivência
Portaria com monitoramento 24 horas
Pulmão de segurança
Controle de acesso
Diferenciais
Vista definitiva para o Parque Areião
Andar alto
Localização nobre no Setor Marista
3 quartos com suíte
Suíte com closet
Varanda gourmet
2 vagas de garagem
Rico em armários planejados
Condomínio com lazer completo
Excelente opção para moradia
Boa alternativa para investimento patrimonial
Localização

O Inspirare SPA Residence está localizado no Setor Marista, próximo ao Parque Areião e à Alameda Ricardo Paranhos, em uma das regiões mais valorizadas e desejadas de Goiânia.

A região oferece fácil acesso a restaurantes, cafés, academias, empórios, panificadoras, supermercados, escolas, clínicas, serviços e áreas verdes.

É uma localização ideal para quem busca praticidade, mobilidade e qualidade de vida.

Valores e Informações Técnicas
Valor de venda: R$ 820.000,00
Área privativa: 87 m²
Quartos: 3, sendo 1 suíte
Vagas de garagem: 2
Condomínio: Inspirare SPA Residence
Condomínio mensal: R$ 650,00
IPTU: R$ [INFORMAR]
Andar: alto
Vista: definitiva para o Parque Areião
Mobília: sem mobília solta, permanecendo planejados e itens fixos
Financiamento bancário: consultar possibilidade, sujeito à análise de créd"
2900296778,"Casa para comprar com 450 m², 5 quartos, 6 banheiros, 6 vagas em  Residencial Granville, Goiânia",House,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-mobiliado-jardim-europa-goiania-go-450m2-id-2900296778/,5500000.0,BRL,1000.0,450,5.0,6.0,6.0,Residencial Granville,Rua GV3,Goiânia,GO,BR,True,"Closet, American Kitchen, Kitchen Cabinets, Disabled Access, Sports Court, Pool, Internet Access, Builtin Wardrobe, Barbecue Grill, Lavabo, Laundry, Alarm System, Gated Community, Party Hall, Concierge 24h, Electronic Gate, Balcony, Air Conditioning, Gourmet Space, Furnished, Gourmet Balcony, Gourmet Kitchen, Playground, Lunch Room, Service Area, Pets Allowed, Games Room, Pantry, Bedroom Wardrobe, Parking, Bathroom Cabinets, Dinner Room, Garden, Bicycles Place","https://resizedimgs.zapimoveis.com.br/img/vr-listing/8e86568715e2820cfd2a2295bef6750a/casa-com-5-quartos-a-venda-450m-no-residencial-granville-goiania.webp?action=fit-in&dimension=614x297, https://resizedimgs.zapimoveis.com.br/img/vr-listing/c1a2c173b84ebca3f9d7441d5ebe80f4/casa-com-5-quartos-a-venda-450m-no-residencial-granville-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/63e0f0d1ad182f341eb5efc4f0a8b346/casa-com-5-quartos-a-venda-450m-no-residencial-granville-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/f932a0f06fb622c33080c443e1cbfc36/casa-com-5-quartos-a-venda-450m-no-residencial-granville-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/d120b80e8dceb6bffdbd4f539f695cdf/casa-com-5-quartos-a-venda-450m-no-residencial-granville-goiania.webp?action=fit-in&dimension=614x297&seo=false","SOBRADO DE ALTO PADRÃO COM 5 SUÍTES NO CONDOMÍNIO GRANVILLE

Sobrado à venda no Condomínio Granville, em Goiânia, uma das referências em moradia de alto padrão, segurança e qualidade de vida na capital.

Com 600 m² de área construída, este imóvel foi projetado para famílias que valorizam amplitude, conforto, privacidade e lazer exclusivo. A residência está posicionada em lote de esquina, em frente ao bosque do condomínio, proporcionando vista verde, maior privacidade e uma sensação de integração com a natureza.

A posição solar voltada para o sol nascente favorece ambientes mais frescos, bem iluminados e agradáveis ao longo do dia. O imóvel conta ainda com acabamento de alto padrão, armários planejados, ambientes climatizados e espaços sociais pensados para receber bem.

O Imóvel
Sobrado de alto padrão no Condomínio Granville
600 m² de área construída
5 suítes amplas
7 banheiros
Casa de esquina
Em frente ao bosque
Sol nascente
Salas integradas
Varanda espaçosa
Cozinha planejada
Armários embutidos nos quartos e cozinha
Ar-condicionado nos principais ambientes
Área de serviço completa
Dependência/quarto de serviço
6 vagas de garagem, sendo 3 cobertas e 3 descobertas
Imóvel mobiliado e decorado, conforme negociação
Lazer Privativo
Piscina privativa
Espaço gourmet com churrasqueira
Varanda integrada ao lazer
Área ideal para receber familiares e convidados
Ambiente reservado, confortável e integrado à área externa
Diferenciais
Localização privilegiada dentro do condomínio
Casa de esquina
Frente para o bosque
Vista verde permanente
5 suítes para acomodar a família com privacidade
Ambientes amplos e bem distribuídos
Sol nascente
Acabamento de alto padrão
Armários planejados
Lazer privativo completo
Excelente opção para quem busca exclusividade no Granville
Condomínio Granville

O Residencial Granville oferece estrutura completa para quem deseja viver com segurança, conforto e qualidade de vida:

Portaria e segurança 24 horas
Monitoramento
Condomínio fechado
Academia
Quadra de tênis
Quadra poliesportiva
Campo de futebol
Bosque
Playground
Áreas de convivência
Ambiente residencial de alto padrão
Localização

O Condomínio Granville está em uma das regiões residenciais mais valorizadas de Goiânia, com fácil acesso a comércios, serviços, escolas, supermercados, academias e importantes vias da cidade.

A localização dentro do condomínio, em frente ao bosque, é um dos principais diferenciais do imóvel, garantindo privacidade, tranquilidade e uma vista verde privilegiada.

Valores e Informações Técnicas
Valor de venda: R$ 5.500.000,00
Área construída: 600 m²
Suítes: 5
Banheiros: 7
Vagas: 6, sendo 3 cobertas e 3 descobertas
Condomínio: R$ 1.000,00/mês — confirmar valor atualizado
IPTU: R$ 6.300,00 — confirmar exercício e periodicidade
Posição solar: nascente
Localização interna: esquina, em frente ao bosque
Financiamento bancário: consultar possibilidade, sujeito à análise de crédito e avaliação do imóvel
Itens mobiliados/decorados: confirmar por inventário na ne"
2900445394,"Casa de condomínio para comprar com 369 m², 5 quartos, 6 banheiros, 8 vagas em  Residencial Goiânia Golfe Clube, Goiânia",House,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-mobiliado-residencial-goiania-golfe-clube-goiania-369m2-id-2900445394/,3650000.0,BRL,650.0,369,5.0,6.0,8.0,Residencial Goiânia Golfe Clube,Rua GGC18,Goiânia,GO,BR,False,"Adult Game Room, Large Room, Closet, Lavabo, Pool, Kitchen, Gated Community, Digital Locker, Party Hall, Furnished, Intercom, Freezer, Backyard, Exterior View, Gourmet Space, Gym, Air Conditioning, Heated Pool, Barbecue Grill, Tennis Court, Garden, Playground, Gourmet Balcony, Home Office, Balcony","https://resizedimgs.zapimoveis.com.br/img/vr-listing/8b9e355e6d7cd82677c68e8562b92dc2/casa-de-condominio-com-5-quartos-a-venda-369m-no-residencial-goiania-golfe-clube-goiania.webp?action=fit-in&dimension=614x297, https://resizedimgs.zapimoveis.com.br/img/vr-listing/1147328b3728b56e2e425ed3789c55a8/casa-de-condominio-com-5-quartos-a-venda-369m-no-residencial-goiania-golfe-clube-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/eff48bd882419bfb8170a0f7dae62a8d/casa-de-condominio-com-5-quartos-a-venda-369m-no-residencial-goiania-golfe-clube-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/2065c5545c439f6024dc7625ffc08e93/casa-de-condominio-com-5-quartos-a-venda-369m-no-residencial-goiania-golfe-clube-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/828fabc8df3e804aeda4fdb6eb0a8d5e/casa-de-condominio-com-5-quartos-a-venda-369m-no-residencial-goiania-golfe-clube-goiania.webp?action=fit-in&dimension=614x297&seo=false","Casa Sobrado com 5 quartos sendo 5 suítes plenas sendo uma master com closet , MOBILIADA E DECORADA, sendo 4 suítes no pavimento superior ,e 1 suíte no pavimento inferior ,home oficce,piscina aquecida ,hidromassagem ,varanda gourmet com churrasqueira a carvão ,garagem para 8 carros,sala com Pé direito triplo ,no Condomínio Portal do Sol Golfe Garden - com 420m² de terreno,370 m², de área construída.
*Oportunidade Única: Sobrado à Venda no Condomínio Portal do Sol Garden!*

Descubra o seu novo lar nesta incrível casa sobrado, projetada para oferecer conforto e sofisticação. Com 5 suítes, incluindo uma Master com closet, esta residência é perfeita para quem busca espaço e privacidade.

*Características:*
- Totalmente mobiliada e decorada
- Climatização em todos os ambientes
- Sistema de energia solar, garantindo auto-suficiência
- Persianas e cortinas automatizadas para maior praticidade
- Piscina aquecida, ideal para momentos de lazer
- Varanda Gourmet com churrasqueira a carvão, perfeita para confraternizações

Não perca a chance de viver em um dos melhores condomínios da região! Agende uma visita e venha conhecer seu futuro 

Apresentamos este deslumbrante sobrado, ideal para quem busca conforto, e sofisticação em um dos condomínios mais desejados da região. Com 5 suítes, incluindo uma master com closet, este imóvel é perfeito para atender a todas as suas necessidades.

Desfrute de momentos inesquecíveis com familiares e amigos na varanda gourmet, equipada com churrasqueira a gás, perfeita para receber convidados. A piscina com hidromassagem oferece um espaço relaxante para os dias quentes, enquanto a sala com pé direito duplo traz uma sensação de amplitude e elegância ao ambiente.

Com garagem para até 8 carros, este sobrado combina praticidade e estilo. Não perca a oportunidade de viver em um lugar que une qualidade de vida e infraestrutura de alto padrão.
Pavimento inferior com garagem para 8 carros sendo 4 cobertos, sala ampla com pé direito triplo, 1 suíte que está sendo usada como sala de TV possui 1 TV 75 polegadas QLEAD Nova , cozinha montada com eletrodomésticos CRESSAR , 2 Geladeiras freezer, jantar, lavabo, Home-office, suíte hóspede, área de serviço com despensa, varanda gourmet e deck com piscina.
Pavimento superior com 4 suítes sendo 1 suíte máster com closet ,janelas dos quartos salas automatizadas ,todos os quartos possuem TV Casa auto suficiente
Esquadrias linha gold com persianas integradas e automatizadas;
Paisagismo completo;
Piscina com aquecimento, cascata, hidromassagem, iluminação led ;
Torneiras Monocomando ,Wi-Fi;Fechadura Digital

Residencial Portal do Sol Golf Garden , o Condomínio com Alta valorização em Goiânia nos últimos anos , um excelente investimento para morar ou alugar.
O condomínio Portal do Sol Garden é conhecido por sua infraestrutura de qualidade e ambiente seguro. Além das opções de lazer, como áreas verdes e playgrounds, a localização geralmente oferece fácil acesso a serviços essenciais, como escolas,"
2901131618,"Casa de condomínio para comprar com 426 m², 5 quartos, 6 banheiros, 6 vagas em  Jardins Milão, Goiânia",House,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-piscina-jardins-milao-goiania-426m2-id-2901131618/,5450000.0,BRL,1690.0,426,5.0,6.0,6.0,Jardins Milão,Avenida Diógenes Dolival Sampaio,Goiânia,GO,BR,True,"Barbecue Grill, Sports Court, Gym, Bicycles Place, Parking, Tennis Court, Closet, Concierge 24h, Elevator, Pets Allowed, Spa, Sauna, Pool, Garden, Gated Community, Electronic Gate, Laundry, American Kitchen, Air Conditioning, Disabled Access, Playground, Cinema, Coworking, Gourmet Space, Games Room, Party Hall","https://resizedimgs.zapimoveis.com.br/img/vr-listing/876ef3c25179c6f0f828e1b89c8e7c44/casa-de-condominio-com-5-quartos-a-venda-426m-no-jardins-milao-goiania.webp?action=fit-in&dimension=614x297, https://resizedimgs.zapimoveis.com.br/img/vr-listing/8c586c591134f66f0a344cc0d79c9671/casa-de-condominio-com-5-quartos-a-venda-426m-no-jardins-milao-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/5eec08cfc8730a622f3896f7de07f992/casa-de-condominio-com-5-quartos-a-venda-426m-no-jardins-milao-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/3a613ce04330c935e1aac643f9ee11eb/casa-de-condominio-com-5-quartos-a-venda-426m-no-jardins-milao-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/8df449955ab86f1db5acaa86904963fc/casa-de-condominio-com-5-quartos-a-venda-426m-no-jardins-milao-goiania.webp?action=fit-in&dimension=614x297&seo=false","# Casa Alto Padrão à Venda no Jardins Milão | 4 Suítes | 665 m² | Piscina Aquecida | Goiânia

## Sobrado de Luxo no Condomínio Jardins Milão – Goiânia

Exclusividade, sofisticação e tecnologia definem este magnífico sobrado localizado no **Jardins Milão**, um dos condomínios mais valorizados e desejados de Goiânia.

Projetada para oferecer conforto, privacidade e funcionalidade, esta residência reúne arquitetura contemporânea, ambientes amplos e integrados, acabamentos de alto padrão e uma área de lazer completa, proporcionando uma experiência única de morar bem.

Com **665,24 m² de terreno** e **426,03 m² de área construída**, o imóvel foi cuidadosamente planejado para atender famílias que buscam qualidade de vida, elegância e praticidade.

## Destaques do imóvel

* 665,24 m² de terreno
* 426,03 m² de área construída
* Sobrado de alto padrão
* 4 suítes amplas
* Suíte master com amplo closet e hidromassagem
* 1 suíte completa no pavimento térreo
* Hall de entrada privativo
* Escritório com entrada independente
* Lavabo
* Sala de TV
* Living integrado ao espaço gourmet
* Churrasqueira a carvão
* Cozinha completa com armários planejados, eletrodomésticos e torre quente
* Despensa com armários em madeira maciça
* Lavanderia espaçosa e funcional
* Ambientes climatizados com ar-condicionado nas suítes e escritório
* Projeto luminotécnico em LED
* Aquecimento por boiler em torneiras e chuveiros
* Armários planejados em toda a residência
* Paisagismo totalmente formado
* Sistema inteligente de irrigação automática
* Garagem para 3 veículos cobertos
* Mais de 5 vagas descobertas
* Carregador original BYD Wallbox para veículos elétricos

## Área de lazer

A área de lazer foi concebida para proporcionar momentos de relaxamento e convivência em um ambiente sofisticado.

Conta com:

* Piscina aquecida
* Iluminação em LED
* Hidromassagem
* Cascata
* Sauna molhada integrada à piscina
* Espaço gourmet integrado à área social

Um verdadeiro ambiente de resort dentro da sua própria residência.

## Diferenciais exclusivos

O escritório com acesso independente oferece privacidade para home office ou atendimento profissional.

A integração entre living, cozinha e espaço gourmet proporciona amplitude e excelente circulação, tornando a casa perfeita para receber familiares e amigos.

Além disso, o imóvel já está preparado para mobilidade elétrica com carregador Wallbox BYD original, possui sistema de aquecimento por boiler, projeto de iluminação moderno e acabamento de elevado padrão em todos os ambientes.

## Localização

Localizada no Condomínio Jardins Milão, referência em segurança, exclusividade e qualidade de vida em Goiânia.

**CEP:** 74885-700

## Valor

**R$ 5.450.000,00**

---

### Palavras-chave para SEO

Casa Alto Padrão Goiânia, Casa de Luxo Goiânia, Sobrado Alto Padrão, Jardins Milão, Condomínio Fechado Goiânia, Casa com Piscina Aquecida, Casa com 4 Suítes, Casa com Closet, Casa com Espaço Gourmet, Casa Moderna, Imóvel de Luxo, Casa em Condomínio"
2878299246,"Apartamento para comprar com 121 m², 3 quartos, 4 banheiros, 2 vagas em  Jardim América, Goiânia",Apartment,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-america-goiania-go-121m2-id-2878299246/,1290000.0,BRL,700.0,121,3.0,4.0,2.0,Jardim América,Rua C229,Goiânia,GO,BR,True,"Reception, Gated Community, Pool, Natural Ventilation, American Kitchen, Kitchen Cabinets, Garden, Air Conditioning, Heated Pool, Bathroom Cabinets, Large Window, Porcelain, Spa, Recreation Area, Toys Place, Childrens Pool, Builtin Wardrobe, Bicycles Place, Adult Pool, Green Space, Gourmet Space, Playground, Bedroom Wardrobe, Gym, Integrated Environments, Hot Tub, Intercom, Service Area, Large Room, Internet Access, Barbecue Grill, Gourmet Balcony, Sauna, Barbecue Balcony, Pizza Oven, Elevator, Pets Allowed, Sports Court, Blindex Box, Electric Generator, Electronic Gate, Concierge 24h, Party Hall, Disabled Access, Games Room, Planned Furniture","https://resizedimgs.zapimoveis.com.br/img/vr-listing/8761c07d28d57dce13c29de2c4fe7bf8/apartamento-com-3-quartos-a-venda-121m-no-jardim-america-goiania.webp?action=fit-in&dimension=614x297, https://resizedimgs.zapimoveis.com.br/img/vr-listing/a110fe214309df50e9a9be1594e43544/apartamento-com-3-quartos-a-venda-121m-no-jardim-america-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/26dd2fcb6aa110b325499859c0ee44b9/apartamento-com-3-quartos-a-venda-121m-no-jardim-america-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/04635096808270ad08709cd0a15f0e94/apartamento-com-3-quartos-a-venda-121m-no-jardim-america-goiania.webp?action=fit-in&dimension=614x297&seo=false, https://resizedimgs.zapimoveis.com.br/img/vr-listing/6543a7dcb4b32f63aa4aa0a897c0a54c/apartamento-com-3-quartos-a-venda-121m-no-jardim-america-goiania.webp?action=fit-in&dimension=614x297&seo=false","Residencial Essência Homeclub, 
121 m² 
- Este imóvel semi-mobiliado oferece todo o conforto que você merece, com uma ótima localização no Jardim América, você terá acesso fácil a diversas opções de lazer : Goiânia Shopping e Parque Vaca Brava
 Rua paralela a avenida T9 que dá acesso aos principais bairros centrais.
- Projeto arquitetônico em parceria com a Arquitetura Viva e móveis planejados da Dequalitá.
Amplo living integrado para 2 ambientes, possui sala de estar e sala de jantar integrada com a cozinha americana repleta de armários planejados (tons de azul, revestimento branco Eliana), cooktop Tramontina 5 bocas e torre quente Tramontina inox de última geração, parede com tinta lousa na cozinha, lavanderia com pia em granito preto Gabriel e armários pretos; varanda gourmet com churrasqueira; pia com torneira gourmet e ilha de apoio em granito e armários; pia conectada a uma bela mesa em madeira de demolição projetada a mão por designer renomado. 
Projeto de iluminação led (luminária retrô sob mesa de jantar, luminária de trilho sob churrasqueira, luminárias spot ao redor da sala e iluminação indireta próximo à tv). Janelas com cortinas Rollon filtro solar e insulfilm window blue, maior conforto térmico e diminui reflexo solar na sala. Elevador privativo (senha individual) que dá acesso a um hall com espelho e projeto ripado para apoio de bolsas, banco e espaço para calçados com porta pivotante projetada para dar mais privacidade, painel de Tv completo e porta também privativa para acesso aos quartos além de uma belíssima cristaleira sob medida. Toda sala com pintura e trabalho manual em cimento queimado. Acessórios para rede instalados na parede e teto/laje do apto.
- lavabo com revestimento em pedra hitam (paredes e piso) e uma Cuba esculpida e projetada em granito preto, teto estrelado e espelho com iluminação. 
- 3 suítes, sendo a suíte master planejada com armários espelhados dando sensação de espacialidade por todo o ambiente. O banheiro possui duas cubas e dois chuveiros com armário e espelhos de apoio. O box é revestido com pedras hijau proporcionando uma experiência tátil de conforto e relaxamento. Cama sob medida com painel de espuma e completo em ripado e com gaveteiro, duas lindas e exclusivas luminárias estilo industriais, pintura toda em cimento queimado.
- A suite 1 está planejada com armários, espelho, painel ripado de madeira ecológica e projeto de iluminação em led, com iluminação de chão. O banheiro em cimento queimado tem box revestido de pedras travertino romano e um espelho de fora a fora, armário de banheiro claro. Com acesso a uma varanda técnica e vista 100% livre para Av T9. 
- A suíte 2 projetada para escritório e biblioteca tem armários e painel de aço e madeira numa composição elegante e bastante moderna. Bancada para trabalho/estudo com vista para janela. 
Lindo banheiro com armários em madeira 
2 vagas de garagem paralelas
Todos ambientes com ar condicionado 
Um Homeclub com estrutura de lazer completo"
